"id","year","state_name","state_code","district_name","district_code","registration_circles","male_below_12_years","male_12_years_to_16_years","male_16_years_to_18_years","male_children","male_18_years_and_above","female_below_12_years","female_12_years_to_16_years","female_16_years_to_18_years","female_children","female_18_years_and_above","transgender_below_12_years","transgender_12_years_to_16_years","transgender_16_years_to_18_years","transgender_children","transgender_18_years_and_above"
1427,"2022","Odisha","21","Baleshwar","346","Balasore",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,"2022","Odisha","21","Bargarh","347","Baragarh",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,"2022","Odisha","21","Baleshwar","346","Berhampur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,"2022","Odisha","21","Bhadrak","348","Bhadrak",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,"2022","Odisha","21","Balangir","345","Bolangir",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,"2022","Odisha","21","Boudh","349","Boudh",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,"2022","Odisha","21","Cuttack","350","Cuttack",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,"2022","Odisha","21","Khordha","362","Dcp Bbsr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,"2022","Odisha","21","Cuttack","350","Dcp Ctc",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,"2022","Odisha","21","Deogarh","351","Deogarh",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,"2022","Odisha","21","Dhenkanal","352","Dhenkanal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,"2022","Odisha","21","Gajapati","353","Gajapati",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,"2022","Odisha","21","Ganjam","354","Ganjam",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,"2022","Odisha","21","Jagatsinghapur","355","Jagatsinghpur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,"2022","Odisha","21","Jajapur","356","Jajpur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,"2022","Odisha","21","Jharsuguda","357","Jharsuguda",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,"2022","Odisha","21","Kalahandi","358","Kalahandi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,"2022","Odisha","21","Kandhamal","359","Kandhamal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,"2022","Odisha","21","Kendrapara","360","Kendrapara",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,"2022","Odisha","21","Kendujhar","361","Keonjhar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,"2022","Odisha","21","Khordha","362","Khurda",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,"2022","Odisha","21","Koraput","363","Koraput",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,"2022","Odisha","21","Malkangiri","364","Malkangiri",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,"2022","Odisha","21","Mayurbhanj","365","Mayurbhanj",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,"2022","Odisha","21","Nayagarh","367","Nayagarh",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,"2022","Odisha","21","Nabarangpur","366","Nabarangpur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,"2022","Odisha","21","Nuapada","368","Nuapada",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,"2022","Odisha","21","Puri","369","Puri",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,"2022","Odisha","21","Rayagada","370","Rayagada",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,"2022","Odisha","21","Sundargarh","373","Rourkela",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,"2022","Odisha","21","Sambalpur","371","Sambalpur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,"2022","Odisha","21","Sonepur","372","Sonepur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,"2022","Odisha","21","Cuttack","350","Srp(Cuttack)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,"2022","Odisha","21","Sundargarh","373","Srp(Rourkela)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,"2022","Odisha","21","Sundargarh","373","Sundargarh",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,"2022","Odisha","21","Cuttack","350","Cid Cb",75.0,150.0,282.0,507.0,4010.0,427.0,902.0,2921.0,4250.0,9820.0,0.0,0.0,0.0,0.0,0.0
1463,"2022","Punjab","03","Amritsar","027","Amritsar Rural",1.0,5.0,0.0,6.0,42.0,3.0,47.0,31.0,81.0,43.0,0.0,0.0,0.0,0.0,0.0
1464,"2022","Punjab","03","Barnala","605","Barnala",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,"2022","Punjab","03","Gurdaspur","032","Batala",0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1466,"2022","Punjab","03","Bathinda","028","Bathinda",4.0,7.0,0.0,11.0,49.0,1.0,24.0,54.0,79.0,51.0,0.0,0.0,0.0,0.0,0.0
1467,"2022","Punjab","03","Amritsar","027","Cp Amritsar",3.0,2.0,2.0,7.0,44.0,3.0,27.0,15.0,45.0,38.0,0.0,0.0,0.0,0.0,0.0
1468,"2022","Punjab","03","Jalandhar","034","Cp Jalandhar",3.0,9.0,3.0,15.0,180.0,1.0,34.0,41.0,76.0,289.0,0.0,0.0,0.0,0.0,0.0
1469,"2022","Punjab","03","Ludhiana","036","Cp Ludhiana",8.0,14.0,3.0,25.0,31.0,4.0,25.0,16.0,45.0,32.0,0.0,0.0,0.0,0.0,0.0
1470,"2022","Punjab","03","Faridkot","029","Faridkot",0.0,1.0,0.0,1.0,2.0,0.0,16.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,"2022","Punjab","03","Fatehgarh Sahib","030","Fatehgarh Sahib",0.0,0.0,2.0,2.0,3.0,0.0,28.0,14.0,42.0,24.0,0.0,0.0,0.0,0.0,0.0
1472,"2022","Punjab","03","Fazilka","651","Fazilka",6.0,2.0,3.0,11.0,59.0,4.0,3.0,20.0,27.0,46.0,0.0,0.0,0.0,0.0,0.0
1473,"2022","Punjab","03","Ferozepur","031","Ferozepur",0.0,0.0,0.0,0.0,47.0,1.0,26.0,19.0,46.0,38.0,0.0,0.0,0.0,0.0,0.0
1474,"2022","Punjab","03","Patiala","041","Grp",1.0,1.0,1.0,3.0,7.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1475,"2022","Punjab","03","Gurdaspur","032","Gurdaspur",1.0,1.0,1.0,3.0,15.0,0.0,6.0,19.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0
1476,"2022","Punjab","03","Hoshiarpur","033","Hoshiarpur",0.0,2.0,9.0,11.0,95.0,0.0,34.0,58.0,92.0,132.0,0.0,0.0,0.0,0.0,0.0
1477,"2022","Punjab","03","Jalandhar","034","Jalandhar Rural",2.0,3.0,0.0,5.0,91.0,3.0,4.0,0.0,7.0,136.0,0.0,0.0,0.0,0.0,0.0
1478,"2022","Punjab","03","Kapurthala","035","Kapurthala",2.0,7.0,0.0,9.0,19.0,0.0,5.0,2.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0
1479,"2022","Punjab","03","Ludhiana","036","Khanna",2.0,3.0,3.0,8.0,68.0,9.0,1.0,12.0,22.0,62.0,0.0,0.0,0.0,0.0,0.0
1480,"2022","Punjab","03","Ludhiana","036","Ludhiana Rural",0.0,1.0,1.0,2.0,17.0,2.0,17.0,26.0,45.0,30.0,0.0,0.0,0.0,0.0,0.0
1481,"2022","Punjab","03","Mansa","037","Mansa",0.0,1.0,2.0,3.0,51.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0
1482,"2022","Punjab","03","Moga","038","Moga",0.0,1.0,1.0,2.0,78.0,1.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0
1483,"2022","Punjab","03","Sri Muktsar Sahib","039","Muktsar",2.0,3.0,0.0,5.0,54.0,3.0,0.0,2.0,5.0,136.0,0.0,0.0,0.0,0.0,0.0
1484,"2022","Punjab","03","Pathankot","662","Pathankot",1.0,3.0,3.0,7.0,38.0,0.0,0.0,4.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0
1485,"2022","Punjab","03","Patiala","041","Patiala",10.0,9.0,5.0,24.0,24.0,7.0,42.0,72.0,121.0,51.0,0.0,0.0,0.0,0.0,0.0
1486,"2022","Punjab","03","Rupnagar","042","Ropar",3.0,4.0,1.0,8.0,40.0,2.0,5.0,19.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0
1487,"2022","Punjab","03","Sangrur","043","Sangrur",1.0,6.0,4.0,11.0,7.0,4.0,29.0,22.0,55.0,19.0,0.0,0.0,0.0,0.0,0.0
1488,"2022","Punjab","03","S.A.S Nagar","608","Sas Nagar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,"2022","Punjab","03","Shahid Bhagat Singh Nagar","040","Sbs Nagar",1.0,4.0,0.0,5.0,0.0,2.0,17.0,14.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,"2022","Punjab","03","Tarn Taran","609","Tarn Taran",0.0,1.0,0.0,1.0,51.0,0.0,0.0,2.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0
1491,"2022","Punjab","03","S.A.S Nagar","608","Bureau Of Investigation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,"2022","Punjab","03","S.A.S Nagar","608","Intelligence Wing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,"2022","Punjab","03","S.A.S Nagar","608","Nri Wing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,"2022","Punjab","03","Amritsar","027","Special Task Force",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,"2022","Punjab","03","Malerkotla","737","Malerkotla",1.0,0.0,0.0,1.0,6.0,3.0,5.0,9.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0
1496,"2022","Rajasthan","08","Ajmer","086","Ajmer",14.0,27.0,22.0,63.0,411.0,25.0,97.0,146.0,268.0,1118.0,0.0,0.0,0.0,0.0,0.0
1497,"2022","Rajasthan","08","Alwar","087","Alwar",12.0,16.0,23.0,51.0,209.0,8.0,36.0,80.0,124.0,364.0,0.0,0.0,0.0,0.0,0.0
1498,"2022","Rajasthan","08","Banswara","088","Banswara",0.0,3.0,3.0,6.0,162.0,0.0,51.0,180.0,231.0,438.0,0.0,0.0,0.0,0.0,0.0
1499,"2022","Rajasthan","08","Baran","089","Baran",10.0,9.0,1.0,20.0,134.0,3.0,45.0,88.0,136.0,492.0,0.0,0.0,0.0,0.0,0.0
1500,"2022","Rajasthan","08","Barmer","090","Barmer",1.0,9.0,6.0,16.0,92.0,1.0,22.0,39.0,62.0,251.0,0.0,0.0,0.0,0.0,0.0
1501,"2022","Rajasthan","08","Bharatpur","091","Bharatpur",4.0,5.0,14.0,23.0,151.0,0.0,6.0,13.0,19.0,218.0,0.0,0.0,0.0,0.0,0.0
1502,"2022","Rajasthan","08","Bhilwara","092","Bhilwara",1.0,10.0,19.0,30.0,276.0,0.0,24.0,337.0,361.0,1081.0,0.0,0.0,0.0,0.0,0.0
1503,"2022","Rajasthan","08","Bikaner","093","Bikaner",2.0,15.0,6.0,23.0,211.0,4.0,53.0,28.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0
1504,"2022","Rajasthan","08","Bundi","094","Bundi",2.0,13.0,7.0,22.0,144.0,6.0,65.0,57.0,128.0,550.0,0.0,0.0,0.0,0.0,0.0
1505,"2022","Rajasthan","08","Chittorgarh","095","Chittorgarh",2.0,14.0,3.0,19.0,192.0,3.0,131.0,104.0,238.0,828.0,0.0,0.0,0.0,0.0,0.0
1506,"2022","Rajasthan","08","Churu","096","Churu",0.0,8.0,12.0,20.0,106.0,0.0,20.0,57.0,77.0,414.0,0.0,0.0,0.0,0.0,0.0
1507,"2022","Rajasthan","08","Dausa","097","Dausa",3.0,19.0,17.0,39.0,119.0,2.0,32.0,27.0,61.0,168.0,0.0,0.0,0.0,0.0,0.0
1508,"2022","Rajasthan","08","Dholpur","098","Dholpur",0.0,9.0,10.0,19.0,78.0,0.0,1.0,8.0,9.0,122.0,0.0,0.0,0.0,0.0,0.0
1509,"2022","Rajasthan","08","Dungarpur","099","Dungarpur",0.0,2.0,6.0,8.0,76.0,7.0,97.0,126.0,230.0,448.0,0.0,0.0,0.0,0.0,0.0
1510,"2022","Rajasthan","08","Ajmer","086","Grp Ajmer",0.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0
1511,"2022","Rajasthan","08","Jodhpur","107","Grp Jodhpur",1.0,0.0,1.0,2.0,6.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
1512,"2022","Rajasthan","08","Ganganagar","100","Ganganagar",5.0,7.0,10.0,22.0,326.0,10.0,45.0,88.0,143.0,861.0,0.0,0.0,0.0,0.0,0.0
1513,"2022","Rajasthan","08","Hanumangarh","101","Hanumangarh",4.0,8.0,2.0,14.0,191.0,4.0,49.0,57.0,110.0,501.0,0.0,0.0,0.0,0.0,0.0
1514,"2022","Rajasthan","08","Jaipur","102","Jaipur East",11.0,23.0,17.0,51.0,286.0,7.0,43.0,67.0,117.0,452.0,0.0,0.0,0.0,0.0,0.0
1515,"2022","Rajasthan","08","Jaipur","102","Jaipur North",4.0,17.0,15.0,36.0,251.0,0.0,35.0,58.0,93.0,388.0,0.0,0.0,0.0,0.0,0.0
1516,"2022","Rajasthan","08","Jaipur (Gramin)","783","Jaipur Rural",4.0,22.0,5.0,31.0,171.0,4.0,66.0,32.0,102.0,380.0,0.0,0.0,0.0,0.0,0.0
1517,"2022","Rajasthan","08","Jaipur","102","Jaipur South",4.0,10.0,25.0,39.0,288.0,2.0,31.0,82.0,115.0,413.0,0.0,0.0,0.0,0.0,0.0
1518,"2022","Rajasthan","08","Jaipur","102","Jaipur West",20.0,26.0,28.0,74.0,374.0,30.0,57.0,71.0,158.0,597.0,0.0,0.0,0.0,0.0,0.0
1519,"2022","Rajasthan","08","Jaisalmer","103","Jaisalmer",0.0,1.0,0.0,1.0,31.0,0.0,1.0,7.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0
1520,"2022","Rajasthan","08","Jalore","104","Jalore",2.0,7.0,6.0,15.0,94.0,2.0,26.0,52.0,80.0,404.0,0.0,0.0,0.0,0.0,0.0
1521,"2022","Rajasthan","08","Jhalawar","105","Jhalawar",4.0,9.0,9.0,22.0,169.0,5.0,34.0,117.0,156.0,518.0,0.0,0.0,0.0,0.0,0.0
1522,"2022","Rajasthan","08","Jhunjhunu","106","Jhunjhunu",5.0,13.0,13.0,31.0,134.0,2.0,54.0,47.0,103.0,624.0,0.0,0.0,0.0,0.0,0.0
1523,"2022","Rajasthan","08","Jodhpur","107","Jodhpur East",9.0,17.0,7.0,33.0,172.0,1.0,28.0,27.0,56.0,270.0,0.0,0.0,0.0,0.0,0.0
1524,"2022","Rajasthan","08","Jodhpur","107","Jodhpur West",6.0,8.0,15.0,29.0,239.0,1.0,34.0,53.0,88.0,359.0,0.0,0.0,0.0,0.0,0.0
1525,"2022","Rajasthan","08","Jodhpur","107","Jodhpur Rural",6.0,10.0,1.0,17.0,66.0,2.0,9.0,53.0,64.0,230.0,0.0,0.0,0.0,0.0,0.0
1526,"2022","Rajasthan","08","Karauli","108","Karauli",3.0,9.0,15.0,27.0,69.0,1.0,6.0,8.0,15.0,122.0,0.0,0.0,0.0,0.0,0.0
1527,"2022","Rajasthan","08","Kota","109","Kota City",5.0,41.0,16.0,62.0,296.0,2.0,101.0,55.0,158.0,642.0,0.0,0.0,0.0,0.0,0.0
1528,"2022","Rajasthan","08","Kota","109","Kota Rural",1.0,11.0,4.0,16.0,109.0,2.0,38.0,40.0,80.0,460.0,0.0,0.0,0.0,0.0,0.0
1529,"2022","Rajasthan","08","Nagaur","110","Nagaur",1.0,10.0,13.0,24.0,173.0,5.0,60.0,76.0,141.0,605.0,0.0,0.0,0.0,0.0,0.0
1530,"2022","Rajasthan","08","Pali","111","Pali",2.0,10.0,11.0,23.0,162.0,0.0,31.0,123.0,154.0,947.0,0.0,0.0,0.0,0.0,0.0
1531,"2022","Rajasthan","08","Pratapgarh","629","Pratapgarh",2.0,2.0,1.0,5.0,96.0,1.0,20.0,107.0,128.0,385.0,0.0,0.0,0.0,0.0,0.0
1532,"2022","Rajasthan","08","Rajsamand","112","Rajsamand",1.0,6.0,5.0,12.0,133.0,0.0,46.0,95.0,141.0,697.0,0.0,0.0,0.0,0.0,0.0
1533,"2022","Rajasthan","08","Sawai Madhopur","113","Sawai Madhopur",8.0,16.0,5.0,29.0,91.0,4.0,6.0,6.0,16.0,156.0,0.0,0.0,0.0,0.0,0.0
1534,"2022","Rajasthan","08","Sikar","114","Sikar",3.0,16.0,25.0,44.0,173.0,4.0,47.0,88.0,139.0,691.0,0.0,0.0,0.0,0.0,0.0
1535,"2022","Rajasthan","08","Sirohi","115","Sirohi",0.0,2.0,6.0,8.0,82.0,1.0,20.0,58.0,79.0,447.0,0.0,0.0,0.0,0.0,0.0
1536,"2022","Rajasthan","08","Tonk","116","Tonk",0.0,7.0,3.0,10.0,101.0,1.0,18.0,25.0,44.0,334.0,0.0,0.0,0.0,0.0,0.0
1537,"2022","Rajasthan","08","Udaipur","117","Udaipur",3.0,19.0,26.0,48.0,299.0,7.0,114.0,312.0,433.0,1318.0,0.0,0.0,0.0,0.0,0.0
1538,"2022","Rajasthan","08","Jaipur","102","Jaipur Metro",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,"2022","Rajasthan","08","Jaipur","102","Scrb",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,"2022","Rajasthan","08","Jaipur","102","Sog",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,"2022","Rajasthan","08","Jaipur","102","Ssb",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,"2022","Rajasthan","08","Jaipur","102","Jaipur Crime",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,"2022","Rajasthan","08","Khairthal-Tijara","770","Bhiwadi",6.0,28.0,3.0,37.0,185.0,13.0,71.0,34.0,118.0,301.0,0.0,0.0,0.0,0.0,0.0
1544,"2022","Sikkim","11","Gangtok","225","Gangtok (East)",0.0,2.0,1.0,3.0,16.0,0.0,1.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0
1545,"2022","Sikkim","11","Mangan","226","Mangan (North)",0.0,1.0,6.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1546,"2022","Sikkim","11","Namchi","227","Namchi (South)",0.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0
1547,"2022","Sikkim","11","Soreng","742","Soreng (West)",0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1548,"2022","Sikkim","11","Pakyong","741","Pakyong (East)",0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0
1549,"2022","Sikkim","11","Gyalshing","228","Gyalshing (West)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,"2022","Tamil Nadu","33","Ariyalur","610","Ariyalur",13.0,5.0,4.0,22.0,31.0,14.0,9.0,46.0,69.0,144.0,0.0,0.0,0.0,0.0,0.0
1551,"2022","Tamil Nadu","33","Chennai","568","Chennai",60.0,54.0,51.0,165.0,866.0,59.0,137.0,245.0,441.0,1345.0,0.0,0.0,0.0,0.0,0.0
1552,"2022","Tamil Nadu","33","Coimbatore","569","Coimbatore",37.0,11.0,13.0,61.0,196.0,51.0,28.0,69.0,148.0,490.0,0.0,0.0,0.0,0.0,0.0
1553,"2022","Tamil Nadu","33","Coimbatore","569","Coimbatore City",15.0,36.0,33.0,84.0,241.0,26.0,34.0,47.0,107.0,448.0,0.0,0.0,0.0,0.0,0.0
1554,"2022","Tamil Nadu","33","Cuddalore","570","Cuddalore",6.0,10.0,3.0,19.0,197.0,4.0,23.0,27.0,54.0,730.0,0.0,0.0,0.0,0.0,0.0
1555,"2022","Tamil Nadu","33","Dharmapuri","571","Dharmapuri",8.0,8.0,5.0,21.0,36.0,12.0,14.0,72.0,98.0,157.0,0.0,0.0,0.0,0.0,0.0
1556,"2022","Tamil Nadu","33","Dindigul","572","Dindigul",32.0,15.0,13.0,60.0,140.0,43.0,27.0,147.0,217.0,409.0,0.0,0.0,0.0,0.0,0.0
1557,"2022","Tamil Nadu","33","Erode","573","Erode",25.0,22.0,7.0,54.0,96.0,25.0,69.0,92.0,186.0,161.0,0.0,0.0,0.0,0.0,0.0
1558,"2022","Tamil Nadu","33","Kanchipuram","574","Kanchipuram",5.0,0.0,8.0,13.0,84.0,3.0,3.0,48.0,54.0,249.0,0.0,0.0,0.0,0.0,0.0
1559,"2022","Tamil Nadu","33","Kanniyakumari","575","Kanyakumari",40.0,3.0,2.0,45.0,147.0,42.0,0.0,8.0,50.0,235.0,0.0,0.0,0.0,0.0,0.0
1560,"2022","Tamil Nadu","33","Karur","576","Karur",13.0,5.0,9.0,27.0,45.0,10.0,14.0,51.0,75.0,175.0,0.0,0.0,0.0,0.0,0.0
1561,"2022","Tamil Nadu","33","Krishnagiri","577","Krishnagiri",22.0,10.0,12.0,44.0,131.0,14.0,29.0,67.0,110.0,182.0,0.0,0.0,0.0,0.0,0.0
1562,"2022","Tamil Nadu","33","Madurai","578","Madurai",12.0,21.0,21.0,54.0,150.0,18.0,39.0,143.0,200.0,401.0,0.0,0.0,0.0,0.0,0.0
1563,"2022","Tamil Nadu","33","Madurai","578","Madurai City",43.0,19.0,17.0,79.0,234.0,42.0,25.0,64.0,131.0,445.0,0.0,0.0,0.0,0.0,0.0
1564,"2022","Tamil Nadu","33","Nagapattinam","579","Nagapattinam",15.0,12.0,6.0,33.0,88.0,17.0,15.0,51.0,83.0,264.0,0.0,0.0,0.0,0.0,0.0
1565,"2022","Tamil Nadu","33","Namakkal","580","Namakkal",27.0,16.0,14.0,57.0,116.0,34.0,17.0,63.0,114.0,309.0,0.0,0.0,0.0,0.0,0.0
1566,"2022","Tamil Nadu","33","The Nilgiris","587","Nilgiris",3.0,5.0,1.0,9.0,33.0,9.0,17.0,17.0,43.0,69.0,0.0,0.0,0.0,0.0,0.0
1567,"2022","Tamil Nadu","33","Perambalur","581","Perambalur",10.0,0.0,2.0,12.0,35.0,3.0,14.0,27.0,44.0,105.0,0.0,0.0,0.0,0.0,0.0
1568,"2022","Tamil Nadu","33","Pudukkottai","582","Pudukottai",3.0,10.0,7.0,20.0,128.0,0.0,26.0,51.0,77.0,474.0,0.0,0.0,0.0,0.0,0.0
1569,"2022","Tamil Nadu","33","Ramanathapuram","583","Ramnathapuram",14.0,3.0,5.0,22.0,62.0,15.0,2.0,11.0,28.0,206.0,0.0,0.0,0.0,0.0,0.0
1570,"2022","Tamil Nadu","33","Chennai","568","Railway Chennai",1.0,0.0,0.0,1.0,11.0,1.0,1.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0
1571,"2022","Tamil Nadu","33","Tiruchirappalli","591","Railway Trichy",2.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0
1572,"2022","Tamil Nadu","33","Salem","584","Salem",21.0,16.0,7.0,44.0,80.0,44.0,68.0,48.0,160.0,285.0,0.0,0.0,0.0,0.0,0.0
1573,"2022","Tamil Nadu","33","Salem","584","Salem City",23.0,17.0,3.0,43.0,137.0,22.0,16.0,9.0,47.0,285.0,0.0,0.0,0.0,0.0,1.0
1574,"2022","Tamil Nadu","33","Sivaganga","585","Sivagangai",15.0,6.0,10.0,31.0,75.0,19.0,25.0,55.0,99.0,270.0,0.0,0.0,0.0,0.0,0.0
1575,"2022","Tamil Nadu","33","Thanjavur","586","Thanjavur",36.0,15.0,9.0,60.0,154.0,27.0,14.0,119.0,160.0,454.0,0.0,0.0,0.0,0.0,0.0
1576,"2022","Tamil Nadu","33","Theni","588","Theni",29.0,13.0,10.0,52.0,133.0,24.0,52.0,69.0,145.0,297.0,0.0,0.0,0.0,0.0,0.0
1577,"2022","Tamil Nadu","33","Tirunelveli","592","Thirunelveli",6.0,10.0,9.0,25.0,64.0,10.0,8.0,60.0,78.0,157.0,0.0,0.0,0.0,0.0,0.0
